school,student,gcse,lrt,girl,schgend,avslrt,schav,vrband,meanLRT,sdLRT,lrt_orig
31,20,1.3406999,-20.257999,1,3,-4.9082999,1,3,44.67445,5.0659175,34.411915
31,21,-7.7610998,-2.9010999,1,3,-4.9082999,1,2,44.67445,5.0659175,43.204777
31,22,11.094,4.5376,1,3,-4.9082999,1,2,44.67445,5.0659175,46.97316
31,23,1.9414999,-3.7276001,1,3,-4.9082999,1,2,44.67445,5.0659175,42.786079
31,24,-4.198,-18.605,1,3,-4.9082999,1,3,44.67445,5.0659175,35.24931
31,25,-15.267,-7.0336003,1,3,-4.9082999,1,3,44.67445,5.0659175,41.111286
31,26,14.395,-1.2479999,1,3,-4.9082999,1,2,44.67445,5.0659175,44.042225
31,27,4.7818999,-2.9010999,1,3,-4.9082999,1,2,44.67445,5.0659175,43.204777
31,28,-2.6515999,-.42151999,1,3,-4.9082999,1,2,44.67445,5.0659175,44.460911
31,29,7.4723001,1.2315,1,3,-4.9082999,1,2,44.67445,5.0659175,45.298317
31,30,1.3406999,6.1905999,1,3,-4.9082999,1,1,44.67445,5.0659175,47.810558
31,31,4.0267,2.0580001,1,3,-4.9082999,1,2,44.67445,5.0659175,45.717014
31,32,-1.2908,-8.6866999,1,3,-4.9082999,1,2,44.67445,5.0659175,40.273838
31,33,-18.367001,-13.646,1,3,-4.9082999,1,3,44.67445,5.0659175,37.761497
31,34,-3.3884001,-6.2070999,1,3,-4.9082999,1,2,44.67445,5.0659175,41.529984
31,35,-12.195,-4.5541,1,3,-4.9082999,1,2,44.67445,5.0659175,42.367382
31,36,-7.7610998,-11.166,1,3,-4.9082999,1,3,44.67445,5.0659175,39.017845
31,37,-10.290999,-2.0746,1,3,-4.9082999,1,2,44.67445,5.0659175,43.623474
31,38,-7.7610998,-9.5131998,1,3,-4.9082999,1,3,44.67445,5.0659175,39.855141
31,39,4.7818999,5.3640995,1,3,-4.9082999,1,1,44.67445,5.0659175,47.391857
31,40,2.6131999,-.42151999,1,3,-4.9082999,1,2,44.67445,5.0659175,44.460911
31,41,-9.3937998,-11.993,1,3,-4.9082999,1,3,44.67445,5.0659175,38.598896
31,42,-2.6515999,-10.34,1,3,-4.9082999,1,3,44.67445,5.0659175,39.436291
31,43,-8.5267,-11.166,1,3,-4.9082999,1,3,44.67445,5.0659175,39.017845
31,44,-6.9951,-6.2070999,1,3,-4.9082999,1,2,44.67445,5.0659175,41.529984
31,45,-.62088001,-.42151999,1,3,-4.9082999,1,2,44.67445,5.0659175,44.460911
31,46,-6.9951,-2.0746,1,3,-4.9082999,1,2,44.67445,5.0659175,43.623474
31,47,.73536003,-17.778,1,3,-4.9082999,1,3,44.67445,5.0659175,35.668262
31,48,7.4723001,-2.9010999,1,3,-4.9082999,1,2,44.67445,5.0659175,43.204777
31,49,.043218002,-1.2479999,1,3,-4.9082999,1,2,44.67445,5.0659175,44.042225
32,1,-9.3937998,-16.952,1,1,-6.5022998,1,3,49.128281,5.0147905,40.627209
32,2,-3.3884001,-18.605,1,1,-6.5022998,1,3,49.128281,5.0147905,39.798264
32,3,-5.5510998,-2.0746,0,1,-6.5022998,1,2,49.128281,5.0147905,48.087914
32,4,-8.5267,-7.0336003,0,1,-6.5022998,1,2,49.128281,5.0147905,45.601078
32,5,1.9414999,11.15,1,1,-6.5022998,1,2,49.128281,5.0147905,54.719772
32,6,-14.386999,-26.042999,0,1,-6.5022998,1,3,49.128281,5.0147905,36.06826
32,7,-11.186,-29.349998,0,1,-6.5022998,1,3,49.128281,5.0147905,34.40987
32,8,.043218002,5.3640995,0,1,-6.5022998,1,2,49.128281,5.0147905,51.818264
32,9,-4.198,-2.0746,0,1,-6.5022998,1,2,49.128281,5.0147905,48.087914
32,10,10.396,10.323,0,1,-6.5022998,1,2,49.128281,5.0147905,54.30505
32,11,10.396,4.5376,1,1,-6.5022998,1,2,49.128281,5.0147905,51.403793
32,12,4.0267,3.711,0,1,-6.5022998,1,2,49.128281,5.0147905,50.989269
32,13,-2.6515999,-12.819,0,1,-6.5022998,1,2,49.128281,5.0147905,42.699821
32,14,-16.237,-17.778,0,1,-6.5022998,1,3,49.128281,5.0147905,40.212986
32,15,-14.386999,-17.778,0,1,-6.5022998,1,3,49.128281,5.0147905,40.212986
32,16,12.405,5.3640995,0,1,-6.5022998,1,1,49.128281,5.0147905,51.818264
32,17,1.3406999,-11.166,0,1,-6.5022998,1,3,49.128281,5.0147905,43.528767
32,18,-30.594999,-26.042999,0,1,-6.5022998,1,3,49.128281,5.0147905,36.06826
32,19,5.4434004,-6.2070999,1,1,-6.5022998,1,2,49.128281,5.0147905,46.015549
32,20,3.2807002,-5.3806,0,1,-6.5022998,1,2,49.128281,5.0147905,46.430023
32,21,-18.367001,-5.3806,0,1,-6.5022998,1,2,49.128281,5.0147905,46.430023
32,22,15.061999,16.935001,1,1,-6.5022998,1,1,49.128281,5.0147905,57.620831
32,23,-3.3884001,-9.5131998,0,1,-6.5022998,1,2,49.128281,5.0147905,44.357609
32,24,-18.367001,-16.952,0,1,-6.5022998,1,3,49.128281,5.0147905,40.627209
32,25,-10.290999,.40499002,1,1,-6.5022998,1,2,49.128281,5.0147905,49.331375
32,26,-1.2908,2.0580001,1,1,-6.5022998,1,2,49.128281,5.0147905,50.160324
32,27,-19.621,-5.3806,0,1,-6.5022998,1,3,49.128281,5.0147905,46.430023
32,28,1.9414999,4.5376,0,1,-6.5022998,1,2,49.128281,5.0147905,51.403793
32,29,6.7876,-1.2479999,1,1,-6.5022998,1,2,49.128281,5.0147905,48.502434
32,30,-6.2304997,-13.646,0,1,-6.5022998,1,3,49.128281,5.0147905,42.285099
32,31,-3.3884001,.40499002,1,1,-6.5022998,1,2,49.128281,5.0147905,49.331375
32,32,2.6131999,5.3640995,0,1,-6.5022998,1,2,49.128281,5.0147905,51.818264
32,33,-6.2304997,-1.2479999,1,1,-6.5022998,1,3,49.128281,5.0147905,48.502434
32,34,.043218002,-10.34,0,1,-6.5022998,1,3,49.128281,5.0147905,43.942986
32,35,-2.6515999,-15.299,0,1,-6.5022998,1,3,49.128281,5.0147905,41.456154
32,36,-9.3937998,-18.605,0,1,-6.5022998,1,3,49.128281,5.0147905,39.798264
32,37,-1.2908,-11.993,0,1,-6.5022998,1,2,49.128281,5.0147905,43.114044
32,38,9.6758995,10.323,1,1,-6.5022998,1,1,49.128281,5.0147905,54.30505
32,39,7.4723001,-5.3806,1,1,-6.5022998,1,2,49.128281,5.0147905,46.430023
32,40,-16.237,-16.125,1,1,-6.5022998,1,2,49.128281,5.0147905,41.041931
32,41,6.7876,-.42151999,0,1,-6.5022998,1,2,49.128281,5.0147905,48.916897
32,42,-18.367001,-22.737,1,1,-6.5022998,1,3,49.128281,5.0147905,37.726151
33,1,1.3406999,9.4967003,0,1,.75920999,2,2,54.994148,5.1878691,59.920914
33,2,5.4434004,11.15,0,1,.75920999,2,1,54.994148,5.1878691,60.778622
33,3,4.7818999,.40499002,0,1,.75920999,2,2,54.994148,5.1878691,55.20425
33,4,.73536003,.40499002,0,1,.75920999,2,1,54.994148,5.1878691,55.20425
33,5,-13.353,-1.2479999,0,1,.75920999,2,2,54.994148,5.1878691,54.346703
33,6,-13.353,-16.125,0,1,.75920999,2,3,54.994148,5.1878691,46.628708
33,7,-5.5510998,-12.819,0,1,.75920999,2,2,54.994148,5.1878691,48.343819
33,8,-3.3884001,-9.5131998,0,1,.75920999,2,3,54.994148,5.1878691,50.058826
33,9,.043218002,.40499002,1,1,.75920999,2,3,54.994148,5.1878691,55.20425
33,10,7.4723001,13.629,0,1,.75920999,2,1,54.994148,5.1878691,62.064693
33,11,2.6131999,-11.993,1,1,.75920999,2,2,54.994148,5.1878691,48.772335
33,12,8.9657001,5.3640995,0,1,.75920999,2,1,54.994148,5.1878691,57.776974
33,13,3.2807002,2.0580001,0,1,.75920999,2,1,54.994148,5.1878691,56.061813
33,14,-8.5267,-4.5541,1,1,.75920999,2,2,54.994148,5.1878691,52.631542
33,15,-7.7610998,-2.9010999,0,1,.75920999,2,2,54.994148,5.1878691,53.489094
33,16,.043218002,-5.3806,0,1,.75920999,2,2,54.994148,5.1878691,52.202763
33,17,4.0267,11.976,0,1,.75920999,2,2,54.994148,5.1878691,61.207142
33,18,7.4723001,13.629,0,1,.75920999,2,2,54.994148,5.1878691,62.064693
33,19,.73536003,6.1905999,1,1,.75920999,2,1,54.994148,5.1878691,58.20575
33,20,-3.3884001,-2.9010999,1,1,.75920999,2,3,54.994148,5.1878691,53.489094
33,21,8.9657001,11.976,0,1,.75920999,2,2,54.994148,5.1878691,61.207142
33,22,10.396,21.068001,1,1,.75920999,2,1,54.994148,5.1878691,65.92395
33,23,-2.6515999,7.8435998,0,1,.75920999,2,2,54.994148,5.1878691,59.063305
33,24,10.396,-.42151999,1,1,.75920999,2,2,54.994148,5.1878691,54.775471
33,25,6.7876,.40499002,1,1,.75920999,2,2,54.994148,5.1878691,55.20425
33,26,-.62088001,-1.2479999,1,1,.75920999,2,2,54.994148,5.1878691,54.346703
33,27,-5.5510998,-1.2479999,0,1,.75920999,2,2,54.994148,5.1878691,54.346703
33,28,-3.3884001,-6.2070999,1,1,.75920999,2,3,54.994148,5.1878691,51.773987
33,29,4.0267,5.3640995,1,1,.75920999,2,1,54.994148,5.1878691,57.776974
33,30,-1.9761001,-4.5541,0,1,.75920999,2,3,54.994148,5.1878691,52.631542
33,31,1.3406999,7.8435998,1,1,.75920999,2,1,54.994148,5.1878691,59.063305
33,32,-4.198,.40499002,1,1,.75920999,2,2,54.994148,5.1878691,55.20425
33,33,-13.353,-18.605,1,1,.75920999,2,3,54.994148,5.1878691,45.342117
33,34,-3.3884001,-11.166,1,1,.75920999,2,3,54.994148,5.1878691,49.201374
33,35,6.1072998,2.8845,1,1,.75920999,2,1,54.994148,5.1878691,56.490589
33,36,4.0267,3.711,0,1,.75920999,2,2,54.994148,5.1878691,56.919365
33,37,-6.9951,-4.5541,0,1,.75920999,2,1,54.994148,5.1878691,52.631542
33,38,-1.9761001,.40499002,1,1,.75920999,2,2,54.994148,5.1878691,55.20425
33,39,-13.353,-2.0746,0,1,.75920999,2,2,54.994148,5.1878691,53.917873
33,40,-11.186,-2.9010999,1,1,.75920999,2,3,54.994148,5.1878691,53.489094
33,41,4.0267,9.4967003,1,1,.75920999,2,1,54.994148,5.1878691,59.920914
33,42,19.003,2.8845,0,1,.75920999,2,1,54.994148,5.1878691,56.490589
33,43,-14.386999,-28.522999,0,1,.75920999,2,3,54.994148,5.1878691,40.196789
33,44,11.094,.40499002,0,1,.75920999,2,1,54.994148,5.1878691,55.20425
33,45,-.62088001,16.109001,0,1,.75920999,2,1,54.994148,5.1878691,63.351288
33,46,6.7876,23.547001,0,1,.75920999,2,1,54.994148,5.1878691,67.210022
33,47,-6.9951,-2.0746,0,1,.75920999,2,3,54.994148,5.1878691,53.917873
33,48,.73536003,3.711,1,1,.75920999,2,1,54.994148,5.1878691,56.919365
33,49,7.4723001,2.0580001,1,1,.75920999,2,1,54.994148,5.1878691,56.061813
33,50,-9.3937998,-.42151999,0,1,.75920999,2,2,54.994148,5.1878691,54.775471
33,51,3.2807002,-4.5541,0,1,.75920999,2,2,54.994148,5.1878691,52.631542
33,52,4.0267,1.2315,0,1,.75920999,2,2,54.994148,5.1878691,55.633034
33,53,-2.6515999,-5.3806,0,1,.75920999,2,2,54.994148,5.1878691,52.202763
33,54,14.395,2.0580001,1,1,.75920999,2,2,54.994148,5.1878691,56.061813
33,55,10.396,2.0580001,1,1,.75920999,2,2,54.994148,5.1878691,56.061813
33,56,6.7876,3.711,1,1,.75920999,2,1,54.994148,5.1878691,56.919365
33,57,13.747,11.976,0,1,.75920999,2,2,54.994148,5.1878691,61.207142
33,58,14.395,-2.0746,0,1,.75920999,2,2,54.994148,5.1878691,53.917873
33,59,-3.3884001,-4.5541,1,1,.75920999,2,2,54.994148,5.1878691,52.631542
33,60,1.9414999,-11.166,1,1,.75920999,2,2,54.994148,5.1878691,49.201374
33,61,-8.5267,-2.0746,0,1,.75920999,2,3,54.994148,5.1878691,53.917873
33,62,18.138,2.8845,0,1,.75920999,2,1,54.994148,5.1878691,56.490589
33,63,-8.5267,-5.3806,1,1,.75920999,2,2,54.994148,5.1878691,52.202763
33,64,-.62088001,-1.2479999,1,1,.75920999,2,2,54.994148,5.1878691,54.346703
33,65,2.6131999,2.0580001,1,1,.75920999,2,2,54.994148,5.1878691,56.061813
33,66,-7.7610998,8.6701002,0,1,.75920999,2,1,54.994148,5.1878691,59.492085
33,67,5.4434004,.40499002,1,1,.75920999,2,1,54.994148,5.1878691,55.20425
33,68,-.62088001,-2.9010999,1,1,.75920999,2,1,54.994148,5.1878691,53.489094
33,69,.043218002,1.2315,0,1,.75920999,2,1,54.994148,5.1878691,55.633034
33,70,6.7876,11.15,0,1,.75920999,2,1,54.994148,5.1878691,60.778622
33,71,11.094,8.6701002,0,1,.75920999,2,2,54.994148,5.1878691,59.492085
33,72,-6.9951,2.0580001,0,1,.75920999,2,2,54.994148,5.1878691,56.061813
33,73,-8.5267,-2.9010999,0,1,.75920999,2,3,54.994148,5.1878691,53.489094
33,74,-3.3884001,-2.0746,0,1,.75920999,2,2,54.994148,5.1878691,53.917873
33,75,9.6758995,3.711,1,1,.75920999,2,1,54.994148,5.1878691,56.919365
33,76,-7.7610998,.40499002,1,1,.75920999,2,2,54.994148,5.1878691,55.20425
33,77,2.6131999,-2.9010999,0,1,.75920999,2,2,54.994148,5.1878691,53.489094
34,1,4.7818999,18.588001,0,1,-3.6004,1,1,53.760635,5.394022,63.787045
34,2,.73536003,-5.3806,0,1,-3.6004,1,2,53.760635,5.394022,50.85833
34,3,-3.3884001,2.8845,0,1,-3.6004,1,3,53.760635,5.394022,55.31654
34,4,-27.527,-18.605,1,1,-3.6004,1,2,53.760635,5.394022,43.72506
34,5,-22.917,-26.042999,0,1,-3.6004,1,3,53.760635,5.394022,39.712986
34,6,6.1072998,1.2315,0,1,-3.6004,1,2,53.760635,5.394022,54.424908
34,7,-18.367001,-12.819,1,1,-3.6004,1,3,53.760635,5.394022,46.846039
34,8,14.395,1.2315,1,1,-3.6004,1,2,53.760635,5.394022,54.424908
34,9,-6.2304997,8.6701002,0,1,-3.6004,1,2,53.760635,5.394022,58.437305
34,10,9.6758995,-2.0746,1,1,-3.6004,1,2,53.760635,5.394022,52.64159
34,11,-30.594999,-8.6866999,0,1,-3.6004,1,3,53.760635,5.394022,49.075012
34,12,1.9414999,4.5376,0,1,-3.6004,1,1,53.760635,5.394022,56.208225
34,13,-14.386999,-11.993,0,1,-3.6004,1,3,53.760635,5.394022,47.291584
34,14,-16.237,-22.737,1,1,-3.6004,1,3,53.760635,5.394022,41.496246
34,15,12.405,9.4967003,0,1,-3.6004,1,1,53.760635,5.394022,58.883175
34,16,13.747,8.6701002,0,1,-3.6004,1,1,53.760635,5.394022,58.437305
34,17,14.395,13.629,0,1,-3.6004,1,1,53.760635,5.394022,61.112148
34,18,-16.237,-28.522999,0,1,-3.6004,1,3,53.760635,5.394022,38.375267
34,19,-15.267,-5.3806,0,1,-3.6004,1,2,53.760635,5.394022,50.85833
34,20,13.747,23.547001,0,1,-3.6004,1,1,53.760635,5.394022,66.461937
34,21,-3.3884001,-7.8601999,0,1,-3.6004,1,2,53.760635,5.394022,49.520824
34,22,-12.195,-22.737,1,1,-3.6004,1,3,53.760635,5.394022,41.496246
34,23,-6.9951,2.0580001,0,1,-3.6004,1,2,53.760635,5.394022,54.870724
34,24,4.7818999,-14.471999,0,1,-3.6004,1,2,53.760635,5.394022,45.954407
34,25,4.7818999,3.711,1,1,-3.6004,1,2,53.760635,5.394022,55.762356
34,26,-4.198,-4.5541,1,1,-3.6004,1,2,53.760635,5.394022,51.304142
35,1,-4.198,-5.3806,1,3,-1.2045,2,2,49.783096,5.4837337,46.83252
35,2,3.2807002,-6.2070999,1,3,-1.2045,2,2,49.783096,5.4837337,46.379288
35,3,.043218002,-2.0746,1,3,-1.2045,2,2,49.783096,5.4837337,48.645439
35,4,8.2199001,4.5376,1,3,-1.2045,2,2,49.783096,5.4837337,52.271397
35,5,5.4434004,-2.0746,1,3,-1.2045,2,2,49.783096,5.4837337,48.645439
35,6,13.101,1.2315,1,3,-1.2045,2,2,49.783096,5.4837337,50.45842
35,7,-1.2908,5.3640995,1,3,-1.2045,2,2,49.783096,5.4837337,52.724625
35,8,7.4723001,8.6701002,1,3,-1.2045,2,2,49.783096,5.4837337,54.537548
35,9,4.0267,-2.0746,1,3,-1.2045,2,2,49.783096,5.4837337,48.645439
35,10,6.7876,-2.9010999,1,3,-1.2045,2,2,49.783096,5.4837337,48.192211
35,11,6.1072998,12.803,1,3,-1.2045,2,1,49.783096,5.4837337,56.803921
35,12,4.0267,-5.3806,1,3,-1.2045,2,2,49.783096,5.4837337,46.83252
35,13,-3.3884001,-2.9010999,1,3,-1.2045,2,2,49.783096,5.4837337,48.192211
35,14,.73536003,-10.34,1,3,-1.2045,2,3,49.783096,5.4837337,44.112915
35,15,-10.290999,-2.9010999,1,3,-1.2045,2,2,49.783096,5.4837337,48.192211
35,16,-3.3884001,-1.2479999,1,3,-1.2045,2,2,49.783096,5.4837337,49.098728
35,17,-5.5510998,-4.5541,1,3,-1.2045,2,2,49.783096,5.4837337,47.285748
35,18,8.9657001,.40499002,1,3,-1.2045,2,1,49.783096,5.4837337,50.00518
35,19,9.6758995,16.109001,1,3,-1.2045,2,2,49.783096,5.4837337,58.616844
35,20,-6.9951,-10.34,1,3,-1.2045,2,2,49.783096,5.4837337,44.112915
35,21,-5.5510998,-2.9010999,1,3,-1.2045,2,2,49.783096,5.4837337,48.192211
35,22,-1.9761001,-11.993,1,3,-1.2045,2,2,49.783096,5.4837337,43.206455
35,23,8.9657001,-13.646,1,3,-1.2045,2,2,49.783096,5.4837337,42.299992
35,24,-3.3884001,5.3640995,1,3,-1.2045,2,2,49.783096,5.4837337,52.724625
35,25,-6.9951,-3.7276001,1,3,-1.2045,2,2,49.783096,5.4837337,47.738979
35,26,-10.290999,.40499002,1,3,-1.2045,2,2,49.783096,5.4837337,50.00518
35,27,-17.239,-7.0336003,1,3,-1.2045,2,2,49.783096,5.4837337,45.926056
35,28,8.9657001,12.803,1,3,-1.2045,2,1,49.783096,5.4837337,56.803921
35,29,-11.186,-4.5541,1,3,-1.2045,2,3,49.783096,5.4837337,47.285748
35,30,1.3406999,-.42151999,1,3,-1.2045,2,1,49.783096,5.4837337,49.551945
35,31,-6.9951,-3.7276001,1,3,-1.2045,2,2,49.783096,5.4837337,47.738979
35,32,9.6758995,-6.2070999,1,3,-1.2045,2,2,49.783096,5.4837337,46.379288
35,33,13.101,16.109001,1,3,-1.2045,2,1,49.783096,5.4837337,58.616844
35,34,3.2807002,-7.8601999,1,3,-1.2045,2,2,49.783096,5.4837337,45.472771
35,35,6.1072998,9.4967003,1,3,-1.2045,2,2,49.783096,5.4837337,54.990833
35,36,2.6131999,.40499002,1,3,-1.2045,2,1,49.783096,5.4837337,50.00518
35,37,1.3406999,-15.299,1,3,-1.2045,2,2,49.783096,5.4837337,41.393532
35,38,-2.6515999,-3.7276001,1,3,-1.2045,2,2,49.783096,5.4837337,47.738979
36,1,-2.6515999,-16.125,0,2,-.96465999,2,2,21.711828,5.1841974,13.35231
36,2,-17.239,-11.993,0,2,-.96465999,2,2,21.711828,5.1841974,15.49442
36,3,10.396,18.588001,0,2,-.96465999,2,1,21.711828,5.1841974,31.348215
36,4,-17.239,-13.646,0,2,-.96465999,2,2,21.711828,5.1841974,14.637472
36,5,.043218002,-8.6866999,0,2,-.96465999,2,2,21.711828,5.1841974,17.208471
36,6,-17.239,-9.5131998,0,2,-.96465999,2,3,21.711828,5.1841974,16.779997
36,7,14.395,2.8845,0,2,-.96465999,2,2,21.711828,5.1841974,23.207211
36,8,-8.5267,-18.605,0,2,-.96465999,2,3,21.711828,5.1841974,12.066629
36,9,-9.3937998,2.8845,0,2,-.96465999,2,2,21.711828,5.1841974,23.207211
36,10,11.094,-15.299,0,2,-.96465999,2,2,21.711828,5.1841974,13.780524
36,11,-4.198,-5.3806,0,2,-.96465999,2,2,21.711828,5.1841974,18.922419
36,12,-8.5267,-1.2479999,0,2,-.96465999,2,1,21.711828,5.1841974,21.06484
36,13,-7.7610998,7.0170999,0,2,-.96465999,2,2,21.711828,5.1841974,25.349632
36,14,-7.7610998,-13.646,0,2,-.96465999,2,3,21.711828,5.1841974,14.637472
36,15,4.0267,-5.3806,0,2,-.96465999,2,2,21.711828,5.1841974,18.922419
36,16,-19.621,-14.471999,0,2,-.96465999,2,3,21.711828,5.1841974,14.209258
36,17,-19.621,-15.299,0,2,-.96465999,2,2,21.711828,5.1841974,13.780524
36,18,-18.367001,-1.2479999,0,2,-.96465999,2,2,21.711828,5.1841974,21.06484
36,19,3.2807002,10.323,0,2,-.96465999,2,2,21.711828,5.1841974,27.063475
36,20,-11.186,10.323,0,2,-.96465999,2,1,21.711828,5.1841974,27.063475
36,21,1.9414999,2.0580001,0,2,-.96465999,2,1,21.711828,5.1841974,22.778736
36,22,6.7876,-7.0336003,0,2,-.96465999,2,2,21.711828,5.1841974,18.065472
36,23,6.1072998,13.629,0,2,-.96465999,2,1,21.711828,5.1841974,28.77737
36,24,-16.237,-3.7276001,0,2,-.96465999,2,2,21.711828,5.1841974,19.779367
36,25,-4.9278002,8.6701002,0,2,-.96465999,2,2,21.711828,5.1841974,26.206579
36,26,-11.186,-3.7276001,0,2,-.96465999,2,2,21.711828,5.1841974,19.779367
36,27,-21.085999,-8.6866999,0,2,-.96465999,2,3,21.711828,5.1841974,17.208471
36,28,3.2807002,6.1905999,0,2,-.96465999,2,2,21.711828,5.1841974,24.921158
36,29,3.2807002,6.1905999,0,2,-.96465999,2,1,21.711828,5.1841974,24.921158
36,30,-6.9951,3.711,0,2,-.96465999,2,2,21.711828,5.1841974,23.635683
36,31,-7.7610998,-3.7276001,0,2,-.96465999,2,2,21.711828,5.1841974,19.779367
36,32,-1.2908,4.5376,0,2,-.96465999,2,1,21.711828,5.1841974,24.064209
36,33,-5.5510998,-5.3806,0,2,-.96465999,2,2,21.711828,5.1841974,18.922419
36,34,-16.237,-16.952,0,2,-.96465999,2,3,21.711828,5.1841974,12.923577
36,35,-12.195,-26.042999,0,2,-.96465999,2,2,21.711828,5.1841974,8.2106228
36,36,19.003,7.8435998,0,2,-.96465999,2,1,21.711828,5.1841974,25.778105
36,37,8.2199001,15.282001,0,2,-.96465999,2,1,21.711828,5.1841974,29.634319
36,38,8.9657001,6.1905999,0,2,-.96465999,2,1,21.711828,5.1841974,24.921158
36,39,.73536003,10.323,0,2,-.96465999,2,2,21.711828,5.1841974,27.063475
36,40,-9.3937998,-1.2479999,0,2,-.96465999,2,2,21.711828,5.1841974,21.06484
36,41,6.7876,12.803,0,2,-.96465999,2,1,21.711828,5.1841974,28.349157
36,42,5.4434004,12.803,0,2,-.96465999,2,1,21.711828,5.1841974,28.349157
36,43,4.0267,5.3640995,0,2,-.96465999,2,1,21.711828,5.1841974,24.492683
36,44,-3.3884001,1.2315,0,2,-.96465999,2,2,21.711828,5.1841974,22.350262
36,45,7.4723001,10.323,0,2,-.96465999,2,1,21.711828,5.1841974,27.063475
36,46,.043218002,-2.0746,0,2,-.96465999,2,2,21.711828,5.1841974,20.636314
36,47,-4.9278002,1.2315,0,2,-.96465999,2,2,21.711828,5.1841974,22.350262
36,48,3.2807002,-26.870001,0,2,-.96465999,2,2,21.711828,5.1841974,7.7818894
36,49,5.4434004,3.711,0,2,-.96465999,2,2,21.711828,5.1841974,23.635683
36,50,.73536003,-1.2479999,0,2,-.96465999,2,2,21.711828,5.1841974,21.06484
36,51,15.792,16.935001,0,2,-.96465999,2,1,21.711828,5.1841974,30.491268
36,52,-6.2304997,16.935001,0,2,-.96465999,2,1,21.711828,5.1841974,30.491268
36,53,1.3406999,-9.5131998,0,2,-.96465999,2,2,21.711828,5.1841974,16.779997
36,54,.73536003,-11.993,0,2,-.96465999,2,2,21.711828,5.1841974,15.49442
36,55,19.003,29.333,0,2,-.96465999,2,1,21.711828,5.1841974,36.918636
36,56,6.1072998,-2.9010999,0,2,-.96465999,2,2,21.711828,5.1841974,20.20784
36,57,5.4434004,16.935001,0,2,-.96465999,2,1,21.711828,5.1841974,30.491268
36,58,-1.9761001,-11.993,0,2,-.96465999,2,2,21.711828,5.1841974,15.49442
36,59,-2.6515999,-1.2479999,0,2,-.96465999,2,1,21.711828,5.1841974,21.06484
36,60,-3.3884001,-22.737,0,2,-.96465999,2,3,21.711828,5.1841974,9.9245186
36,61,-1.9761001,-11.993,0,2,-.96465999,2,2,21.711828,5.1841974,15.49442
36,62,-14.386999,-11.993,0,2,-.96465999,2,2,21.711828,5.1841974,15.49442
36,63,-8.5267,-11.993,0,2,-.96465999,2,2,21.711828,5.1841974,15.49442
36,64,-.62088001,-1.2479999,0,2,-.96465999,2,2,21.711828,5.1841974,21.06484
36,65,4.7818999,20.241001,0,2,-.96465999,2,1,21.711828,5.1841974,32.205162
36,66,-18.367001,-4.5541,0,2,-.96465999,2,1,21.711828,5.1841974,19.350893
36,67,2.6131999,4.5376,0,2,-.96465999,2,2,21.711828,5.1841974,24.064209
36,68,.73536003,13.629,0,2,-.96465999,2,1,21.711828,5.1841974,28.77737
36,69,-9.3937998,-11.993,0,2,-.96465999,2,3,21.711828,5.1841974,15.49442
36,70,-7.7610998,1.2315,0,2,-.96465999,2,3,21.711828,5.1841974,22.350262
37,1,5.4434004,16.109001,0,2,-7.5595999,1,1,84.301758,5.3251152,92.87999
37,2,.043218002,-20.257999,0,2,-7.5595999,1,3,84.301758,5.3251152,73.514137
37,3,-6.9951,-6.2070999,0,2,-7.5595999,1,2,84.301758,5.3251152,80.996407
37,4,-4.198,-7.0336003,0,2,-7.5595999,1,2,84.301758,5.3251152,80.556282
37,5,1.3406999,-5.3806,0,2,-7.5595999,1,3,84.301758,5.3251152,81.436523
37,6,-1.9761001,2.0580001,0,2,-7.5595999,1,2,84.301758,5.3251152,85.397667
37,7,-21.085999,-21.084002,0,2,-7.5595999,1,3,84.301758,5.3251152,73.074287
37,8,-16.237,-21.084002,0,2,-7.5595999,1,3,84.301758,5.3251152,73.074287
37,9,-12.195,-11.993,0,2,-7.5595999,1,3,84.301758,5.3251152,77.915344
37,10,-7.7610998,-21.910999,0,2,-7.5595999,1,3,84.301758,5.3251152,72.633896
37,11,.043218002,-11.993,0,2,-7.5595999,1,2,84.301758,5.3251152,77.915344
37,12,-7.7610998,10.323,0,2,-7.5595999,1,2,84.301758,5.3251152,89.798874
37,13,-6.9951,-6.2070999,0,2,-7.5595999,1,2,84.301758,5.3251152,80.996407
37,14,-7.7610998,-21.910999,0,2,-7.5595999,1,3,84.301758,5.3251152,72.633896
37,15,-13.353,-24.389999,0,2,-7.5595999,1,3,84.301758,5.3251152,71.313805
37,16,-9.3937998,5.3640995,0,2,-7.5595999,1,3,84.301758,5.3251152,87.158203
37,17,.043218002,-2.9010999,0,2,-7.5595999,1,3,84.301758,5.3251152,82.756889
37,18,-18.367001,.40499002,0,2,-7.5595999,1,2,84.301758,5.3251152,84.517418
37,19,-15.267,-5.3806,0,2,-7.5595999,1,2,84.301758,5.3251152,81.436523
37,20,-3.3884001,.40499002,0,2,-7.5595999,1,2,84.301758,5.3251152,84.517418
37,21,.73536003,-11.166,0,2,-7.5595999,1,2,84.301758,5.3251152,78.355736
37,22,-1.2908,-2.0746,0,2,-7.5595999,1,2,84.301758,5.3251152,83.197006
38,1,4.0267,-2.9010999,0,1,-2.1205001,2,2,67.400574,4.6002011,66.06601
38,2,-17.239,-21.910999,1,1,-2.1205001,2,3,67.400574,4.6002011,57.321072
